"Station_ID","Sample_Year","Sample_Month","Sample_mo_yr","mu_Chla_mg.L","mu_Chlb_mg.L","mu_Chlc_mg.L","mu_Pheophytin_mg.L","mu_Chla_Pheo_664.665a","mu_EC_uS.cm","mu_wq_pH","mu_TDS_mg.L","mu_Sum_TDS_mg.L","mu_TSS_mg.L","mu_Na_mg.L","mu_K_mg.L","mu_Ca_mg.L","mu_Mg_mg.L","mu_CO3_mg.L","mu_HCO3_mg.L","mu_Alk_mg.L","mu_Cl_mg.L","mu_SO4_mg.L","mu_SiO2_mg.L","mu_F_mg.L","mu_TP_mg.L","mu_Total_Dissolved_P_mg.L","mu_NH3_N_mg.L","mu_NO3_NO2_asN_mg.L","mu_TN_mg.L","mu_As_mg.L","mu_Be_mg.L","mu_Cd_mg.L","mu_Cr_mg.L","mu_Cu_mg.L","mu_Mn_mg.L","mu_Mo_mg.L","mu_Ni_mg.L","mu_Pb_mg.L","mu_Zn_mg.L","mu_Al_mg.L","mu_Fe_mg.L","mu_Se_mg.L","mu_n_DEP","mu_max_DEP_m","mu_Deg_C","mu_mmHg","mu_DO_percent","mu_DO_mg.L","mu_SPC_uS.cm","mu_mp_pH","mu_mp_pH_mV"
"B-BC",2021,"July","July_2021",0.00822255555555556,0.00035,0.000458777777777778,0.00593333333333333,1.3,614,8.57,358.0909516434,368.009122087872,5.76677118602147,49.078936984654,3.0575074002244,30.635005542268,35.849049524356,1.39840260056,244.69648248199,200.57088728032,35.01000796402,71.71807622872,22.254578528912,0.4250145046702,0.05004283592004,0.02686930711076,0.01887843510756,0.0694207005278,0.5184078212076,0.18988309597604,0.0119863080048,0.0159817440064,0.01668094530668,0.02017695180808,0.02567067631028,0.0327126322631,0.08150689443264,0.079908720032,0.2002712295802,0.56914985842792,0.02417238780968,0.234731865094,10,8.803,27.71,714.3,69.33,5.398,570.01,8.614,-95.93
"B-BC",2022,"April","April_2022",0.00857309278350515,0.00035,0.00063680412371134,0.00143134020618557,1.58695652173913,635,8.23,370.5766891484,388.752426949179,12.7275665261495,40.848338821358,7.171807622872,45.42311304319,33.671536903484,1.39840260056,304.164551929805,249.31520649984,31.5025145841154,58.33336562336,22.209629873894,0.2911673986166,0.09159537033668,0.04459905436786,0.00841538707837,0.0079908720032,0.3328697618833,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00913955985366,1.0398122194164,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.01738014660696,0.2776828021112,45,10.133,19.1177777777778,710.4,64.8644444444444,5.82444444444444,608.757777777778,8.07577777777778,-92.9577777777778
"B-BC",2022,"January","January_2022",0.00901415584415584,0.00035,0.00104012987012987,NA,NA,567,8.1,323.6303161296,341.145308701614,10.7362739341239,35.774135099326,3.665812531468,47.800397464142,31.269281007522,1.39840260056,261.756994208822,214.55491328592,23.2234717593,51.09163787046,19.397841787768,0.27468622511,0.07221750572892,0.03036531361216,0.03578412368933,0.189783210076,0.676726972771,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.016114092823953,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.01628140170652,0.2776828021112,41,11.097,12.2682926829268,721.6,82.0975609756098,8.78048780487805,555.895121951219,8.32414634146341,-90.8878048780488
"B-BC",2022,"July","July_2022",0.0146516470588235,0.00035,0.00103494117647059,0.00474317647058823,1.49315068493151,634.5,8.195,330.1228996322,382.420659745643,6.99201300279988,45.792690873338,4.150259146662,36.772994099726,38.416117155384,14.603318585848,271.018414860531,233.7330060936,30.987103339909,65.4252645262,20.4766095082,0.3840612856538,0.06707338187686,0.02866725331148,0.12151119739866,0.159817440064,0.5134135262056,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.01018836180408,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.5413815782168,0.2776828021112,19,9.509,28.7421052631579,709.4,72.8315789473684,5.46631578947368,647.052631578947,8.19789473684211,-108.821052631579
"B-BC",2022,"October","October_2022",0.0217585,0.00035,0.0008795,0.004305375,1.56701030927835,606.5,8.515,323.1308866294,348.05291811888,10.3250477725558,42.846056822158,5.099175197042,35.199791174096,34.66040731388,10.28824770412,251.520687172723,214.15536968576,30.26542771212,56.78513417274,14.63328435586,0.259703340104,0.06127999967454,0.0137343112555,0.02831765266134,0.0704195595282,0.3211331686286,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.0327126322631,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.7011990182808,0.2776828021112,17,10.574,23.5529411764706,714.1,90.5941176470588,7.66882352941176,577.823529411765,8.48588235294118,-119
"B-BC",2023,"April","April_2023",0.00186966666666667,0.000408333333333333,0.00035,0.003115,1,268.5,7.94,179.2951905718,170.518216535285,36.5725088289314,13.174950215276,2.307364290924,29.29154018673,11.71162177969,1.39840260056,131.609661892704,107.8767720432,11.107312084448,10.1219376805534,27.803240276134,0.1078767720432,0.1603168695642,0.07491442503,0.0529395270212,0.2202484095882,0.664241235266,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.03111445786246,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,2.8961916716598,1.61575431904704,0.2776828021112,17,9.586,13.2,713.5,89.3176470588235,9.35941176470588,251.376470588235,7.56176470588235,-91.3235294117647
"B-BC",2023,"January","January_2023",0.0012233,0.0003478,0.0004171,0.0011481,1.22222222222222,524,8.245,309.1468606238,309.408561681905,14.3284231475209,35.03497943903,2.986588411196,37.996596375216,28.11788086126,1.39840260056,246.646255250771,202.16906168096,25.113812417557,40.85333311636,17.709770077092,0.22474327509,0.0239726160096,0.0604309695242,0.05958193937386,0.2941639756178,0.5179083917074,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.01852883445742,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.24432091149784,0.2776828021112,20,13.444,10.71,709.1,87.845,9.737,481.065,7.7655,-87.265
"B-BC",2023,"July","July_2023",0.00661117021276596,0.000705744680851065,0.000877765957446809,0.00417542553191489,1.34146341463415,327,8.46,200.7706590804,195.222496762678,5.36826395142513,17.25528923191,2.12257537585,30.450216627194,14.35859813075,8.370438423352,167.680458115149,143.8356960576,13.7947422250242,15.4703281981952,15.467331621194,0.1917809280768,0.0364583535146,0.0134845965054,0.0269691930108,0.0114868785046,0.392052157657,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.01113727785446,0.35604329069258,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.1216110832987,0.2776828021112,14,7.981,28.2857142857143,711.6,63.4357142857143,4.80928571428571,335.557142857143,8.425,-99.8857142857143
"B-D",2021,"April","April_2021",0.0045164,0.000506200000000001,0.00072,0.00035,1.9047619047619,596.5,8.33,339.612060136,350.604503435402,6.18846162817655,39.689662380894,2.7698360081092,39.514862055824,33.172107403284,1.658105940664,279.792392320045,230.13711369216,23.87273010956,56.6852482727,16.63100235666,0.294663405118,0.03650829646462,0.0367080682647,0.01113727785446,0.1867866330748,0.3036531361216,0.08110735083248,0.0119863080048,0.0159817440064,0.01668094530668,0.0277183372611,0.0736658512795,0.0279680520112,0.08150689443264,0.079908720032,0.41507585761622,0.02856736741144,0.10717757074292,0.46591778073658,27,25.933,15.237037037037,711,75.7740740740741,7.43592592592593,589.962962962963,9.98407407407407,-197.162962962963
"B-D",2021,"July","July_2021",0.0079758,0.00035,0.0007438,0.0026433,1.48936170212766,616,8.26,339.612060136,359.006905346767,3.06171997948696,42.021998146828,2.552084746022,38.960495310602,26.185088695486,5.4937245022,272.968187629312,227.7398520912,28.06793791124,63.72720422552,20.856175928352,0.3815641381528,0.01583191515634,0.02392267305958,0.0059931540024,0.0039954360016,0.2587044811036,0.13030115660218,0.0119863080048,0.0159817440064,0.01668094530668,0.02017695180808,0.27253867825914,0.03061502836226,0.08150689443264,0.079908720032,0.1917809280768,0.39390004680774,0.13229887460298,0.234731865094,20,19.279,23.235,714,36.14,2.8275,611.2,8.321,-78.03
"B-D",2022,"April","April_2022",0.00668113402061856,0.00035,0.00147845360824742,0.0016240206185567,1.54054054054054,568,8.305,291.1673986166,334.863484448098,6.70004853488005,34.665401608882,2.966611231188,40.873310296368,30.545108232232,7.89098610316,270.043528476141,227.34030849104,22.7395245736062,47.64557431908,18.92837805758,0.2726885071092,0.04330053766734,0.027468622511,0.00634275465254,0.0983876115394,0.3261274636306,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.01068779130428,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.06607452287646,0.2776828021112,86,29.872,16.0662790697674,709.8,71.153488372093,6.87709302325581,573.58023255814,8.30081395348837,-104.059302325581
"B-D",2022,"January","January_2022",0.00295042105263158,0.000588736842105263,0.000567263157894737,NA,NA,561,8.14,315.6394441264,338.66314408562,4.18670687401702,34.490601283812,3.59589240144,46.836498528756,30.829783047346,1.39840260056,266.631426130774,218.55034928752,21.62529735866,49.94295002,19.957202827992,0.294663405118,0.0494435205198,0.03001571296202,0.02956622641184,0.254709045102,0.6247863047502,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00569349630228,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.03960475936586,0.2776828021112,39,28.063,12.4615384615385,721.5,74.2820512820513,7.90615384615385,561.487179487179,8.30564102564103,-89.9794871794872
"B-D",2022,"July","July_2022",0.00723010416666667,0.00035,0.000834270833333334,0.0024196875,1.48780487804878,564,8.345,325.6280341304,338.435903663029,4.99429500200005,35.903986769378,3.126428671252,37.836778935152,33.202073173296,17.000580186808,251.520687172723,219.748980088,23.837770044546,53.1602748602884,19.42780755778,0.329623470132,0.04325059471732,0.0327126322631,0.11157255034468,0.0913955985366,0.347103502639,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.0157320292563,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.24057519024634,0.2776828021112,32,30.179,22.503125,708.9,49.40625,3.8003125,564.0625,8.099375,-102.328125
"B-D",2022,"October","October_2022",0.0195191578947368,0.00035,0.00109915789473684,0.00415957894736841,1.55769230769231,600.5,8.27,315.6394441264,346.072180721087,1.9977180008,40.863321706364,3.810647086526,34.150989223676,34.51057846382,1.39840260056,272.968187629312,223.7444160896,26.4697635106,56.03598992244,15.926806761378,0.244720455098,0.03476029321392,0.01043807655418,0.03456052141384,0.057434392523,0.1752997545702,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00589326810236,0.7821065973132,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.7011990182808,0.2776828021112,36,30.102,23.3861111111111,713.7,47.9111111111111,4.01777777777778,582.222222222222,8.04638888888889,-94.9555555555555
"B-D",2023,"April","April_2023",0.00452666666666667,0.000366,0.000770666666666667,0.002937,1.33333333333333,193,7.82,154.3237155618,139.321352805292,53.2589641074666,6.96704152779,2.467181730988,24.177382104682,8.754999138506,1.39840260056,102.363070360992,83.9041560336,5.2225342835914,5.2205365655906,35.98389548941,NA,0.232234717593,0.0784104315314,0.06003142592404,0.1313499585526,0.704195595282,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.03201343096282,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,2.3962627419596,1.57320292563,0.2776828021112,32,29.962,11.9625,713,87.50625,9.41125,185.10625,7.7921875,-103.3
"B-D",2023,"January","January_2023",0.0025967,0.00035,0.0007243,0.0024831,1.21052631578947,604,8.3,319.1354506278,354.225866741352,5.606096139745,39.809525460942,3.14640585126,41.008156261422,34.205926468698,1.39840260056,283.204494665411,232.13483169296,26.309946070536,53.2376864328194,16.975608711798,0.269691930108,0.0184788915074,0.0339612060136,0.0177297472571,0.2517124681008,0.4125287671652,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.0087400162535,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.13654402535468,0.2776828021112,32,28.094,11.125,709.3,78.3625,8.6021875,569.375,7.9321875,-96.778125
"B-D",2023,"July","July_2023",0.0107678787878788,0.000652727272727273,0.00131252525252525,0.00628393939393939,1.36231884057971,246,8.525,166.3100235666,159.457351394356,9.43976637740658,9.908681283968,1.802940495722,26.215054465498,10.66281982927,18.918389467576,133.559434661485,124.65760324992,7.7456521186018,9.3872768857592,18.858457927552,0.1483305615594,0.0938927460376,0.0489440910196,0.01443351255578,0.0819064380328,0.5778399317314,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.01308505290524,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.4252642194203,0.2776828021112,32,29.935,20.7,711.1,41.91875,3.60625,264.10625,8.131875,-81.359375
"B-M",2021,"April","April_2021",0.0043126,0.00035,0.00035,0.0012015,1.52,611,8.305,337.6143421352,359.727082686055,4.43937333511111,40.239034831114,2.7433662445986,43.595201072458,33.66154831348,8.370438423352,280.767278704435,236.52981129472,23.92267305958,56.78513417274,16.83077415674,0.289669110116,0.0284674815114,0.03341183356338,0.0084903015034,0.0314640585126,0.2117581080848,0.08535250158418,0.0119863080048,0.0159817440064,0.01668094530668,0.02307364290924,0.0993864705398,0.02806793791124,0.08150689443264,0.079908720032,0.1917809280768,0.02856736741144,0.05139129557058,0.46861470003766,17,15.893,17.0647058823529,710.8,88.4294117647059,8.39588235294118,597.647058823529,11.6117647058824,-289.076470588235
"B-M",2021,"July","July_2021",0.0031908,0.00035,0.00035,0.0093183,0.756756756756757,612,8.3,338.6132011356,366.639186968823,2.83364255432624,42.10190686686,2.4976469305002,37.577075595048,36.543256529634,10.28824770412,264.194210169798,224.54350328992,27.61845136106,64.6761202759,20.906118878372,0.387057862655,0.03176371621272,0.01113727785446,0.00859018740344,0.0039954360016,0.3186360211276,0.1403396895562,0.0119863080048,0.0159817440064,0.01668094530668,0.02017695180808,0.60136306119082,0.03336189061336,0.08150689443264,0.079908720032,0.1917809280768,0.4614728581848,0.1465825583087,0.234731865094,20,19.436,23.34,713.7,35.245,2.7545,610.05,8.331,-78.64
"B-M",2022,"April","April_2022",0.00799948979591837,0.00035,0.00144908163265306,0.000653877551020408,1.64285714285714,567,8.35,332.120617633,332.134601659006,5.04021591355929,33.916257358582,2.84674815114,40.583641186252,30.445222332192,10.28824770412,265.169096554189,225.34259049024,22.064795318836,47.99517496922,19.05323543263,0.27468622511,0.03486017911396,0.03076485721232,0.00784104315314,0.0269691930108,0.2714399333587,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00819064380328,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.03031537066214,0.2776828021112,86,26.35,16.7244186046512,709.5,71.9046511627907,6.82418604651163,556.893023255814,8.31290697674419,-104.61511627907
"B-M",2022,"January","January_2022",0.00334787878787879,0.00121848484848485,0.00131454545454545,0.00153727272727273,1.42857142857143,570.5,8.08,339.1126306358,345.346010227796,4.22198134189691,35.139859634072,3.715755481488,47.480762584014,31.603898772656,1.39840260056,273.943074013702,224.54350328992,21.87501210876,50.6920942703,19.85232263295,0.284674815114,0.05448775847182,0.0309646290124,0.02117581080848,0.2602027696042,0.8650118943464,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00569349630228,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.05708479187286,0.2776828021112,38,28.051,12.4236842105263,721.8,74.7947368421053,7.9678947368421,561.447368421053,8.31894736842105,-90.6842105263158
"B-M",2022,"July","July_2022",0.00768333333333333,0.000415161290322581,0.00118913978494624,0.00192354838709677,1.53658536585366,570,8.345,332.6200471332,338.518309530562,1.9977180008,35.988889784412,3.041525656218,37.966630605204,33.626588248466,18.438937147384,253.957903133699,222.94532888928,23.5515969409314,50.8084613438466,19.692505192886,0.3331194766334,0.05658536237266,0.05064215132028,0.15397411491166,0.07491442503,0.4010418886606,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00839041560336,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.32892426883172,0.2776828021112,40,25.474,24.5975,708.6,68.8625,5.27125,566.9,8.27625,-112.605
"B-M",2022,"October","October_2022",0.0215627906976744,0.00035,0.000929069767441862,0.00195593023255814,1.63636363636364,595.5,8.21,321.1331686286,342.117697938503,3.5701791994495,39.959354311002,3.715755481488,35.78412368933,34.66040731388,1.39840260056,266.143982938579,218.15080568736,25.3470459941504,55.2948365441432,16.33134465654,0.234731865094,0.04474888321792,0.0144834555058,0.05179083917074,0.0938927460376,0.2357307240944,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00594321105238,1.5352462836148,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.7011990182808,0.2776828021112,37,27.506,23.8027027027027,713.5,57.7648648648649,4.84702702702703,582.864864864865,8.21081081081081,-103.994594594595
"B-M",2023,"April","April_2023",0.00452933333333333,0.00035,0.00035,0.002937,1.33333333333333,193,7.865,157.8197220632,137.290173027979,54.5988560545175,6.557509337626,2.207478390884,23.9726160096,8.81493067853,1.39840260056,104.800286321968,85.9018740344,4.647191499361,6.0865473189374,33.26200471332,0.0978881820392,0.2287387110916,0.0819064380328,0.06472606322592,0.1468322730588,0.7146836147862,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.03081480016234,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,4.814500381928,3.1324218252544,0.2776828021112,32,29.857,11.853125,712.7,86.603125,9.339375,191.5625,7.8221875,-104.828125
"B-M",2023,"January","January_2023",0.00201905263157895,0.00035,0.000511684210526316,0.00143336842105263,1.30769230769231,599,8.36,336.1160536346,358.76518146867,4.57372279130524,40.333926436152,3.101457196242,42.141861226876,35.539403234232,1.39840260056,286.616597010778,234.93163689408,25.4304507206838,54.1881007717,16.910682876772,0.27468622511,0.0144834555058,0.0319634880128,0.0187286062575,0.1603168695642,0.387057862655,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.0082405867533,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.06982024412796,0.2776828021112,29,28.426,11.2758620689655,709.7,85.9413793103448,9.39965517241379,566.489655172414,8.10655172413793,-106.610344827586
"B-M",2023,"July","July_2023",0.00906042105263158,0.00071421052631579,0.00105178947368421,0.00826294736842105,1.2258064516129,250,8.39,180.7934790724,153.130079056322,13.1566882476929,9.444211848782,1.688071710676,26.56964941064,10.927517464376,10.28824770412,131.609661892704,115.8676440464,7.0414565233198,9.3628048402494,18.533828752422,0.1493294205598,0.0913955985366,0.0444492255178,0.00854024445342,0.0434503665174,0.4714614481888,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.02042666655818,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.907820690764,0.74524870019844,0.2776828021112,32,29.444,21.08125,711,37.36875,3.129375,269.575,8.1465625,-82.375
"B-MBL",2021,"April","April_2021",0.0038216,0.0006483,0.000651,0.000453899999999998,1.61904761904762,602,8.53,312.6428671252,357.621487913212,1.9977180008,40.623595546268,2.681936416074,39.874451295968,34.121023453664,2.876713921152,280.767278704435,232.53437529312,24.77170320992,59.13245282368,16.88071710676,0.289669110116,0.02497147501,0.03585903811436,0.00839041560336,0.014982885006,0.2007706590804,0.08110735083248,0.0119863080048,0.0159817440064,0.01668094530668,0.02607021991044,0.03855595741544,0.0279680520112,0.08150689443264,0.079908720032,0.1917809280768,0.02856736741144,0.04774546021912,0.6083051312436,8,6.865,19.825,710.5,114.4375,10.42,595.25,12.38875,-334.7875
"B-MBL",2021,"July","July_2021",0.0096909,0.00035,0.0004345,0.0018156,1.57407407407407,600,8.73,341.6097781368,364.104082825808,2.49714750099999,44.678963087892,2.5950356830392,30.16554181208,38.25629971532,1.39840260056,259.319778247846,212.55719528512,29.16668281168,70.4195595282,21.295673888528,0.4055367541624,0.01288528110516,0.01158676440464,0.00704195595282,0.0039954360016,0.3885561511556,0.13654402535468,0.0119863080048,0.0159817440064,0.01668094530668,0.02017695180808,0.02567067631028,0.03476029321392,0.08150689443264,0.079908720032,0.1917809280768,0.4689643006878,0.02217466980888,0.234731865094,6,4.676,28.5333333333333,713.7,99.5333333333333,7.70333333333333,606.666666666667,8.965,-116.55
"B-MBL",2022,"April","April_2022",0.0056844,0.00035,0.0009674,0.000720899999999998,1.61290322580645,553,8.58,314.640585126,334.759603112057,4.69343385730121,35.10989386406,2.716896481088,37.437235334992,31.91354506278,16.301378886528,260.294664632237,226.94076489088,22.27455570892,49.64329231988,19.497727687808,0.2706907891084,0.03036531361216,0.0214754685086,0.01018836180408,0.0079908720032,0.2851742446142,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.01018836180408,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.01628140170652,0.2776828021112,40,9.053,19.5725,709.2,105.17,9.614,573.8475,8.59225,-119.24
"B-MBL",2022,"January","January_2022",0.003227625,0.00060525,0.000503875,0.001969125,1.35294117647059,584,8.14,331.6211881328,352.441405137138,3.12143437625,37.047680324836,3.865584331548,49.263725899728,32.422963152984,1.39840260056,269.06864209175,220.54806728832,23.4731865094,54.527712831836,19.267990117716,0.294663405118,0.05034249362016,0.02956622641184,0.00679224120272,0.2437215960976,0.7511419683008,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00709189890284,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.0289669110116,0.2776828021112,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B-MBL",2022,"July","July_2022",0.00759844444444444,0.00035,0.000720444444444445,0.00136466666666666,1.57894736842105,552,8.82,337.6143421352,334.788570023068,1.9977180008,39.834496935952,3.066497131228,29.4663405118,35.85903811436,28.76713921152,222.274095641011,206.16449768256,25.7795519413236,57.4673548700132,19.57763640784,0.3426086371372,0.01837900560736,0.004994295002,0.04854454741944,0.0389555010156,0.3316211881328,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.0084903015034,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.02966611231188,0.2776828021112,7,11.19,24.2571428571429,708.1,29.6571428571429,2.35,572.571428571429,8.00571428571429,-97.0857142857143
"B-MBL",2022,"October","October_2022",0.0205172916666667,0.00035,0.00101083333333333,0.004171875,1.56363636363636,592,8.47,317.6371621272,340.3612043863,2.47336514384764,40.473766696208,3.715755481488,34.330783843748,34.960065014,1.39840260056,260.294664632237,213.35628248544,25.77056221032,57.7550262621284,15.302519886128,0.239726160096,0.03416097781368,0.01518265680608,0.0109874490044,0.0389555010156,0.1917809280768,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00569349630228,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.7011990182808,0.2776828021112,14,7.021,24.4571428571429,713.5,81.6,6.79642857142857,581,8.465,-118.014285714286
"B-MBL",2023,"April","April_2023",0.00213444444444444,0.00035,0.00035,0.00346111111111111,1,214,7.82,149.82885006,145.339977712202,36.75801121472,7.411533782968,2.187501210876,26.100185680452,9.698920893884,1.39840260056,112.111934204896,91.8950280368,4.8534558829436,6.8192103957308,32.582780593048,0.0968893230388,0.1887843510756,0.0819064380328,0.05313929882128,0.4954340641984,0.7051944542824,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.03236303161296,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.93752905777544,0.2776828021112,23,15.552,12.8130434782609,712.4,87.7478260869565,9.26347826086957,199.930434782609,7.85434782608696,-106.678260869565
"B-MBL",2023,"January","January_2023",0.00266780748663102,0.00035,0.000611550802139038,0.000999465240641712,1.46666666666667,608,8.41,341.6097781368,361.644891966823,2.8833043310515,41.093059276456,3.086474311236,42.161838406884,35.029985144028,1.39840260056,288.566369779558,236.52981129472,25.6876569132868,55.53656042224,16.920671466776,0.279680520112,0.0109874490044,0.0289669110116,0.00689212710276,0.2107592490844,0.3665812531468,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.04454911141784,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.08660107533468,0.2776828021112,12,5.132,11.4666666666667,710,93.3583333333333,10.1691666666667,542.033333333333,8.24583333333333,-114.516666666667
"B-MBL",2023,"July","July_2023",0.00664282608695652,0.000551521739130435,0.000997608695652174,0.00603652173913043,1.22727272727273,271,9,153.8242860616,176.729121799772,2.6057191314783,11.157255034468,1.54823145062,27.878154701164,12.226034164896,28.76713921152,153.057162349293,149.42930645984,7.925946168174,11.1982082534844,15.13271385606,0.1628140170652,0.0269691930108,0.0089897310036,0.0019977180008,0.0079908720032,0.4914386281968,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00759132840304,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.04914386281968,0.2776828021112,24,16.202,24.1125,710.7,38.2083333333333,2.88833333333333,281.579166666667,8.30458333333333,-92.125
"C-BCF",2021,"April","April_2021",0.0103378205128205,0.000511410256410256,0.000737307692307692,0.00246461538461538,1.54347826086957,1469,8.53,771.1191483088,780.215757225443,3.09170642980954,228.7387110916,6.0311106444152,44.64899731788,15.58220040624,8.630141763456,163.780912577587,141.43843445664,342.6086371372,42.75116521712,14.962907825992,0.2497147501,0.04375002421752,0.01408391190564,0.0084903015034,0.0289669110116,0.5114158082048,0.08110735083248,0.0119863080048,0.0159817440064,0.01668094530668,0.02017695180808,0.12255999934908,0.0279680520112,0.08150689443264,0.079908720032,0.1917809280768,0.02856736741144,0.09808795383928,0.29626157951864,6,5.038,17.5,712.8,113.283333333333,10.7816666666667,1449.16666666667,10.7616666666667,-241.45
"C-BCF",2021,"July","July_2021",0.0381134,0.00035,0.0023874,0.00432539999999998,1.62135922330097,1384,8.64,711.1876082848,728.299061820652,4.62629431764211,212.65708118516,5.363872832148,42.9509370172,14.982885006,1.39840260056,161.831139808806,132.64847525312,316.6383031268,39.65470231588,16.471184916596,0.2816782381128,0.01708048890684,0.00809075790324,0.01608162990644,0.0039954360016,0.239726160096,0.08110735083248,0.0119863080048,0.0159817440064,0.01668094530668,0.02017695180808,0.02567067631028,0.0279680520112,0.08150689443264,0.079908720032,0.1917809280768,0.40413835156184,0.02217466980888,0.234731865094,8,6.05,24.55,716.6,105.4875,8.4325,1384.25,8.71,-100.775
"C-BCF",2022,"April","April_2022",0.0241758947368421,0.00035,0.00358326315789474,0.00036536842105263,1.6890756302521,1342,8.64,731.1647882928,728.321536148161,4.57810375183331,212.35742348504,6.003142592404,43.4503665174,14.823067565936,9.58904640384,151.107389580512,131.8493880528,317.616186088192,38.8201556210458,16.151550036468,0.28497447281412,0.0539383860216,0.0539383860216,0.05563644632228,0.044948655018,0.7980883413196,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00569349630228,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.7011990182808,0.2776828021112,64,24.634,15.9296875,720.6,79.1265625,7.625625,1374.915625,8.16515625,-96.9625
